209	562	421	510
210	559	435	498
211	540	367	489
212	589	108	447
213	612	58	454
214	605	90	484
215	591	199	501
216	546	365	521
217	535	436	524
218	543	408	491
219	601	94	463
220	567	156	450
221	595	100	462
222	591	166	488
223	557	330	525
224	546	448	518
225	551	438	502
226	543	386	494
227	593	111	457
228	607	55	445
229	630	33	471
230	616	152	495
231	564	323	523
232	535	430	536
233	541	455	517
234	588	169	459
235	571	190	411
236	633	0	436
237	605	119	498
238	561	296	526
239	552	392	517
240	547	451	509
241	543	426	493
242	552	294	488
243	591	77	460
244	623	1	464
245	608	74	486
246	580	230	505
247	541	399	526
248	533	456	522
249	545	354	475
250	580	197	445
251	607	99	479
252	586	161	512
253	593	185	517
254	559	357	526
255	565	399	510
256	548	474	499
257	548	339	479
258	591	119	451
259	610	10	461
260	623	31	481
261	602	161	500
262	554	343	522
263	533	450	532
264	541	458	508
265	595	98	453
266	557	217	415
267	631	25	440
268	622	119	496
269	571	276	535
270	555	410	522
271	556	462	504
272	557	397	491
273	557	277	476
274	590	47	458
275	618	38	469
276	608	92	486
277	565	297	514
278	537	417	523
279	532	454	515
280	570	212	465
281	566	247	429
282	680	0	470
283	609	174	531
284	573	262	531
285	569	384	518
286	563	462	499
287	552	416	483
288	541	344	483
289	599	35	453
290	628	42	467
291	617	101	492
292	584	269	519
293	540	407	531
294	535	458	526
295	553	374	481
296	599	82	445
297	601	117	463
298	605	125	501
299	581	231	521
300	555	362	527
301	551	452	517
302	557	431	497
303	551	318	490
304	591	107	457
305	618	0	452
306	619	37	474
307	606	219	496
308	554	379	529
309	531	463	539
310	537	479	522
311	601	122	451
312	567	167	405
313	635	3	417
314	624	82	492
315	568	269	527
316	559	381	517
317	553	466	510
318	555	394	490
319	549	302	486
320	591	57	455
321	630	0	460
322	615	74	481
323	575	293	513
324	540	413	529
325	531	471	532
326	545	401	487
327	611	76	461
328	585	133	464
329	591	110	495
330	585	202	504
331	557	344	523
332	553	426	506
333	547	445	502
334	539	380	489
335	582	143	459
336	618	0	459
337	615	56	487
338	599	182	504
339	552	349	522
340	534	442	531
341	543	438	508
342	603	86	460
343	557	221	437
344	605	82	464
345	608	127	497
346	564	299	527
347	553	428	518
348	552	457	502
349	551	369	493
350	580	192	464
351	594	62	451
352	638	3	472
353	622	134	496
354	572	314	525
355	536	423	537
356	547	442	516
357	578	247	461
358	581	112	400
359	620	90	449
360	642	73	513
361	583	242	538
362	559	377	524
363	559	457	513
364	549	487	499
365	565	254	488
366	617	42	449
367	610	18	454
368	629	14	475
369	617	163	495
370	557	362	526
371	534	449	538
372	540	469	519
373	600	127	465
374	557	216	412
375	648	0	424
376	644	31	493
377	571	261	531
378	558	395	515
379	547	474	506
380	539	464	495
381	543	313	493
382	619	3	446
383	632	0	444
384	631	33	480
385	615	176	505
386	547	388	533
387	532	467	535
388	539	468	510
389	631	22	456
390	538	250	446
391	618	72	457
392	632	77	483
393	568	278	529
394	560	407	512
395	545	475	500
396	548	374	485
397	554	269	489
398	602	31	474
399	645	0	478
400	618	115	495
401	574	291	522
402	538	434	533
403	541	476	523
404	554	359	462
405	601	83	423
406	659	6	478
407	609	154	526
408	590	200	533
409	569	351	518
410	563	442	504
411	544	483	492
412	551	329	481
413	579	186	478
414	586	66	481
415	632	0	483
416	593	167	497
417	555	346	514
418	534	429	522
419	536	411	494
420	577	207	462
421	563	258	480
422	602	142	490
423	593	183	514
424	566	288	519
425	572	365	508
426	566	407	489
427	545	378	481
428	611	315	839
429	560	405	701
430	554	409	711
431	520	440	741
432	440	533	762
433	440	457	763
434	429	471	685
435	432	497	675
436	450	480	683
437	379	447	725
438	431	475	665
439	402	483	679
440	418	482	693
441	416	490	690
442	418	484	693
443	420	488	695
444	419	485	694
445	413	489	691
446	412	489	690
447	412	490	691
448	416	489	692
449	416	490	692
450	414	488	692
451	416	490	692
452	413	490	692
453	415	490	692
454	414	488	691
455	417	490	692
456	415	489	692
457	415	489	693
458	412	490	691
459	413	491	690
460	414	490	692
461	419	490	692
462	414	491	691
463	414	491	691
464	411	491	689
465	412	490	692
466	413	491	691
467	411	491	691
468	412	491	691
469	413	491	692
470	414	491	691
471	413	491	691
472	413	491	691
473	412	492	691
474	414	491	690
475	414	489	692
476	415	490	694
477	411	492	689
478	413	491	691
479	413	491	691
480	417	490	692
481	414	492	691
482	416	488	695
483	418	494	691
484	413	489	695
485	411	496	688
486	411	493	691
487	424	490	698
488	431	487	700
4
