235	662	331	862
236	645	345	826
237	753	442	713
238	761	363	682
239	571	415	400
240	653	379	755
241	589	524	743
242	454	515	866
243	435	587	768
244	615	527	944
245	329	410	691
246	330	424	685
247	336	465	617
248	331	464	745
249	374	456	813
250	521	425	898
251	532	459	775
252	760	378	764
253	725	393	618
254	792	452	635
255	539	433	496
256	428	410	655
257	433	98	1010
258	707	304	903
259	544	200	974
260	535	168	813
261	507	292	550
262	544	488	422
263	472	568	360
264	482	579	404
265	481	551	514
266	431	337	646
267	515	225	832
268	559	219	947
269	689	313	976
270	605	273	915
271	609	193	876
272	551	210	751
273	496	356	535
274	504	540	326
275	508	545	375
276	545	551	474
277	452	450	493
278	454	155	813
279	629	185	1022
280	674	209	832
281	378	111	774
282	331	399	610
283	370	418	781
284	677	445	803
285	700	481	515
286	667	542	410
287	658	514	531
288	431	320	643
289	187	269	780
290	227	296	754
291	175	243	701
292	431	403	484
293	515	507	552
294	442	524	606
295	518	386	814
296	891	300	874
297	937	196	759
298	784	439	607
299	624	498	551
300	655	540	437
301	668	562	487
302	323	318	679
303	271	383	817
304	420	568	787
305	298	512	859
306	464	412	820
307	443	541	589
308	439	537	462
309	423	584	364
310	537	517	603
311	533	423	837
312	509	543	886
313	425	450	963
314	476	395	981
315	485	396	660
316	505	491	486
317	520	556	297
318	553	561	297
319	589	466	419
320	607	352	831
321	512	427	1022
322	419	451	1023
323	491	437	889
324	494	435	679
325	416	394	428
326	405	396	583
327	928	631	751
328	1022	465	767
329	1023	408	893
330	881	461	770
331	655	495	585
332	499	444	582
333	399	450	615
334	454	621	686
335	751	923	814
336	746	845	680
337	554	681	551
338	484	676	587
339	455	606	611
340	613	341	423
341	741	355	261
342	871	250	505
343	844	317	792
344	613	409	786
345	447	485	601
346	391	597	557
347	437	654	435
348	542	727	432
349	500	627	302
350	451	532	429
351	236	421	541
352	178	429	624
353	299	492	690
354	420	511	425
355	611	505	431
356	691	416	359
357	627	331	463
358	671	291	553
359	868	290	713
360	711	430	743
361	687	482	846
362	480	543	744
363	447	537	545
364	334	458	443
365	537	697	565
366	510	757	539
367	430	607	744
368	411	484	614
369	348	268	664
370	386	334	535
371	452	250	686
372	439	336	631
373	501	332	633
374	651	236	716
375	591	395	575
376	596	375	494
377	625	249	644
378	661	302	622
379	608	320	571
380	563	322	525
381	557	351	511
382	525	312	444
383	577	271	501
384	584	134	507
385	602	40	450
386	564	271	501
387	542	388	563
388	536	409	524
389	543	314	501
390	599	144	524
391	616	195	635
392	580	244	507
393	596	271	513
394	549	365	541
395	559	353	569
396	565	323	569
397	570	308	541
398	577	320	558
399	571	338	555
400	564	358	670
401	543	330	671
402	512	376	672
403	514	422	709
404	492	445	707
405	496	467	719
406	493	492	700
407	503	503	729
408	481	483	713
409	477	482	713
410	511	484	729
411	497	509	707
412	508	477	723
413	528	490	708
414	499	490	699
415	544	493	768
416	497	481	689
417	544	480	687
418	601	522	744
419	612	559	706
420	627	565	691
421	614	547	723
422	588	561	725
423	570	601	719
424	558	610	687
425	458	571	679
426	448	537	699
427	510	523	694
428	473	492	718
429	525	500	692
430	523	472	693
431	542	491	718
432	558	479	729
433	553	497	705
434	533	531	720
435	556	561	747
436	592	562	733
437	531	546	668
438	491	534	795
439	572	534	758
440	545	564	712
441	579	586	674
442	597	590	714
443	551	576	698
444	529	620	679
445	561	627	711
446	526	566	667
447	551	577	731
448	590	608	737
449	604	550	715
450	540	582	727
451	486	591	704
452	502	597	730
453	523	598	682
454	526	576	701
455	552	512	724
456	547	537	707
457	536	561	716
458	551	531	712
459	544	486	698
460	519	477	745
461	567	428	714
462	553	450	698
463	544	513	728
464	549	571	714
465	606	555	667
466	578	570	773
467	483	540	795
468	505	564	816
469	586	571	727
470	591	601	647
471	626	632	588
472	629	627	506
473	654	567	445
474	611	476	403
475	535	477	371
476	444	541	453
477	291	653	425
478	298	740	548
479	354	723	663
480	433	644	721
481	481	611	711
482	476	625	715
483	544	597	700
484	583	559	683
485	581	598	679
486	606	620	642
487	597	584	683
488	622	565	637
489	672	526	617
490	704	479	603
491	734	469	610
492	746	350	604
493	671	313	567
494	651	382	589
495	649	387	606
496	568	430	647
497	603	441	683
498	613	416	727
499	605	381	763
500	607	435	683
501	577	471	685
502	562	453	718
503	603	456	719
504	580	466	670
505	563	498	676
506	551	521	665
507	524	520	607
508	511	505	580
509	534	574	655
510	587	258	897
511	739	247	648
512	639	357	776
513	587	229	758
514	572	260	741
515	591	333	758
516	552	334	698
517	520	431	616
518	545	481	644
519	524	493	619
520	529	527	627
521	532	548	660
522	533	554	588
523	529	510	516
524	553	255	499
525	545	236	442
526	606	64	452
527	606	125	490
528	545	334	514
529	580	199	477
530	566	205	467
531	561	251	482
532	553	324	493
533	341	230	691
534	491	348	563
535	489	488	699
536	574	519	634
537	464	479	682
538	524	579	597
539	555	580	651
540	526	559	619
541	522	518	610
542	469	521	585
543	542	442	482
544	654	56	410
545	629	33	425
546	597	127	466
547	567	266	498
548	560	307	476
549	586	177	481
550	586	197	495
551	571	268	485
552	578	263	507
553	618	334	856
554	519	331	542
555	560	427	641
556	536	432	705
557	563	494	656
558	560	578	584
559	562	608	602
560	557	554	591
561	524	481	512
562	525	530	562
563	626	14	503
564	581	165	441
565	613	126	467
566	574	164	474
567	540	347	511
568	559	292	494
569	552	286	503
570	561	269	499
571	560	273	494
572	558	292	485
573	691	162	632
574	640	227	729
575	529	299	656
576	538	433	592
577	541	552	547
578	558	579	559
579	564	583	571
580	563	548	621
581	558	487	637
582	507	535	514
583	852	0	578
584	489	388	535
585	600	130	471
586	604	134	472
587	540	331	506
588	560	301	493
589	549	294	501
590	583	182	484
591	837	202	409
592	450	301	714
593	460	267	609
594	574	365	539
595	503	531	607
596	577	563	601
597	594	582	521
598	586	601	532
599	530	498	617
600	521	504	629
601	484	383	620
602	553	245	646
603	576	129	452
604	572	169	455
605	573	241	481
606	561	268	507
607	550	303	511
608	561	271	499
609	560	270	489
610	557	276	486
611	578	311	705
612	568	321	609
613	545	257	745
614	575	381	678
615	568	442	665
616	576	547	588
617	558	541	605
618	563	613	570
619	550	614	557
620	458	528	543
621	572	437	586
622	574	431	527
623	798	0	501
624	509	307	551
625	591	127	464
626	613	112	446
627	553	458	583
628	621	325	535
629	537	287	527
630	605	174	504
631	1004	117	499
632	451	379	619
633	537	343	561
634	534	330	595
635	559	407	573
636	552	447	623
637	603	429	643
638	577	375	695
639	507	336	761
640	452	389	748
641	459	465	722
642	494	517	681
643	516	519	615
644	497	478	723
645	465	402	791
646	491	354	774
647	467	371	719
648	526	320	609
649	584	363	604
650	645	411	596
651	645	484	635
652	596	502	720
653	523	477	763
654	466	421	736
655	507	502	703
656	477	509	738
657	455	549	767
658	494	504	775
659	467	540	710
660	481	556	680
661	506	548	687
662	466	551	770
663	481	531	701
664	531	506	695
665	527	514	736
666	521	517	720
667	523	516	723
668	523	516	723
669	523	516	725
670	524	517	724
671	524	516	724
672	524	516	724
673	524	516	723
